"","name","decimalLongitude","decimalLatitude"
"32148","Peromyscus leucopus",-98.408,24.364
"32149","Reithrodontomys",-98.4075,24.363889
"32150","Sigmodon hispidus",-98.4075,24.373056
"32151","Peromyscus leucopus",-98.4075,24.363889
"32152","Peromyscus leucopus",-98.408,24.364
"32155","Peromyscus leucopus",-98.4075,24.363889
"32156","Peromyscus leucopus",-98.408,24.364
"32157","Sigmodon hispidus",-98.408,24.373
"32161","Peromyscus leucopus",-98.408,24.364
"32162","Onychomys",-98.4075,24.363889
"32164","Peromyscus difficilis",-98.4075,24.363889
"32165","Peromyscus difficilis",-98.4075,24.363889
"32166","Onychomys leucogaster",-98.408,24.364
"32167","Sigmodon hispidus",-98.4075,24.373056
"32168","Sigmodon hispidus",-98.408,24.373
"32170","Sigmodon hispidus",-98.4075,24.373056
"32173","Peromyscus difficilis",-98.4075,24.363889
"32174","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32175","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32176","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32177","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32178","Peromyscus pectoralis",-99.3187343082893,23.5709888688097
"32179","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32180","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32181","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32182","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32184","Peromyscus pectoralis",-99.3187343082893,23.5709888688097
"32185","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32186","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32187","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32188","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32189","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32190","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32191","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32192","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32194","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32195","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32196","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32197","Peromyscus levipes",-99.3187343082893,23.5709888688097
"32198","Peromyscus leucopus",-97.883055,23.786944
"32199","Peromyscus leucopus",-97.883,23.787
"32200","Peromyscus leucopus",-97.883056,23.786944
"32202","Neotoma micropus",-97.3260762222702,25.4305263788266
"32204","Neotoma micropus",-99.0726219039397,24.7062196952858
"32205","Peromyscus leucopus",-97.8831454859635,23.7873724941085
"32206","Peromyscus leucopus",-97.8831454859635,23.7873724941085
"32207","Peromyscus leucopus",-97.8831454859635,23.7873724941085
"32208","Neotoma micropus",-97.8831454859635,23.7873724941085
"32209","Peromyscus leucopus",-97.8831454859635,23.7873724941085
"32210","Neotoma micropus",-97.8831454859635,23.7873724941085
"32211","Neotoma micropus",-97.8831454859635,23.7873724941085
"32212","Sigmodon hispidus",-98.1584332609527,24.8478839986694
"32213","Sigmodon hispidus",-98.1887119978669,24.8478838992549
"32214","Neotoma micropus",-99.0726219039397,24.7062196952858
"32217","Neotoma micropus",-99.0726219039397,24.7062196952858
"32218","Neotoma micropus",-97.8831454859635,23.7873724941085
"32219","Sigmodon hispidus",-98.1887119978669,24.8478838992549
"32220","Neotoma micropus",-99.0726219039397,24.7062196952858
"32221","Neotoma micropus",-98.1887119978669,24.8478838992549
"32223","Neotoma micropus",-97.8831454859635,23.7873724941085
"32224","Sigmodon hispidus",-98.1887119978669,24.8478838992549
"32225","Peromyscus leucopus",-97.8831454859635,23.7873724941085
"32227","Neotoma micropus",-97.8831454859635,23.7873724941085
"32228","Sigmodon hispidus",-98.1887119978669,24.8478838992549
"32229","Sigmodon hispidus",-98.1887119978669,24.8478838992549
"32230","Neotoma micropus",-98.1887119978669,24.8478838992549
"32231","Sigmodon hispidus",-98.1887119978669,24.8478838992549
"32233","Sigmodon hispidus",-98.1887119978669,24.8478838992549
"32234","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32235","Neotoma micropus",-98.8839341633033,23.9110700681153
"32236","Peromyscus leucopus",-98.1887119978669,24.8478838992549
"32237","Neotoma micropus",-98.1887119978669,24.8478838992549
"32239","Neotoma micropus",-98.8839341633033,23.9110700681153
"32241","Peromyscus",-98.8839341633033,23.9110700681153
"32242","Peromyscus leucopus",-98.8839341633033,23.9110700681153
"32243","Peromyscus leucopus",-99.6148674346241,24.5592218381806
"32245","Peromyscus leucopus",-98.8839341633033,23.9110700681153
"32248","Neotoma micropus",-98.8839341633033,23.9110700681153
"32352","Sigmodon hispidus",-99.5082001471865,27.4208357949954
"32353","Neotoma micropus",-99.5512563182187,27.4452787386724
"32355","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32357","Neotoma micropus",-99.5082001471865,27.4208357949954
"32358","Neotoma micropus",-99.5512563182187,27.4452787386724
"32359","Neotoma micropus",-99.5512563182187,27.4452787386724
"32360","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32362","Neotoma micropus",-99.5512563182187,27.4452787386724
"32363","Neotoma micropus",-99.5512563182187,27.4452787386724
"32364","Neotoma micropus",-99.5512563182187,27.4452787386724
"32365","Neotoma micropus",-99.5512563182187,27.4452787386724
"32366","Peromyscus leucopus",-99.5082001471865,27.4208357949954
"32367","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32368","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32369","Neotoma micropus",-99.5512563182187,27.4452787386724
"32370","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32371","Neotoma micropus",-99.5512563182187,27.4452787386724
"32373","Neotoma micropus",-99.5512563182187,27.4452787386724
"32374","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32375","Neotoma micropus",-99.5512563182187,27.4452787386724
"32376","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32377","Neotoma micropus",-99.5512563182187,27.4452787386724
"32379","Sigmodon hispidus",-99.3401396453371,27.3402833728679
"32380","Neotoma micropus",-99.5512563182187,27.4452787386724
"32381","Neotoma micropus",-99.5512563182187,27.4452787386724
"32445","Peromyscus leucopus",-98.2080972766562,23.768428240174
"32446","Peromyscus leucopus",-98.2080972766562,23.768428240174
"32449","Neotoma micropus",-98.2080972766562,23.768428240174
"32466","Peromyscus leucopus",-98.2080972766562,23.768428240174
"32468","Oligoryzomys fulvescens",-98.2080972766562,23.768428240174
"32566","Reithrodontomys fulvescens",-99.2773458702414,23.9640275459382
"32773","Peromyscus leucopus",-98.2453852659527,26.0614466336352
"32803","Peromyscus leucopus",-98.2453852659527,26.0614466336352
"32824","Neotoma micropus",-98.2453852659527,26.0614466336352
"32827","Peromyscus leucopus",-98.2453852659527,26.0614466336352
"32877","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32878","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32881","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32882","Neotoma leucodon",-99.2512457466647,23.587038418843
"32883","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32885","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32886","Neotoma leucodon",-99.2512457466647,23.587038418843
"32887","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32888","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32889","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32890","Peromyscus pectoralis",-99.2512457466647,23.587038418843
"32894","Peromyscus leucopus",-99.0706742681951,23.8087567179974
"32896","Neotoma micropus",-99.0706742681951,23.8087567179974
"32898","Neotoma micropus",-97.5019980533279,25.8180375617783
"32899","Neotoma micropus",-97.5019980533279,25.8180375617783
"32900","Neotoma micropus",-98.9746465072257,23.9499381470751
"32902","Baiomys taylori",-97.7764761229947,23.8457043996578
"32904","Neotoma micropus",-98.2078752693768,23.7679282618058
"32905","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32907","Onychomys leucogaster",-98.2078752693768,23.7679282618058
"32908","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32909","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32911","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32912","Sigmodon hispidus",-98.2078752693768,23.7679282618058
"32914","Neotoma micropus",-97.7764759031845,23.7873728348498
"32915","Peromyscus leucopus",-97.7764761229947,23.8457043996578
"32916","Sigmodon hispidus",-97.7611975331866,23.7873728835474
"32917","Neotoma micropus",-98.2078752693768,23.7679282618058
"32918","Neotoma micropus",-98.2078752693768,23.7679282618058
"32919","Neotoma micropus",-98.2078754361283,23.8115374388994
"32923","Neotoma micropus",-97.7764761229947,23.8457043996578
"32924","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32925","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32926","Neotoma micropus",-98.2078754361283,23.8115374388994
"32928","Neotoma micropus",-97.7764761229947,23.8457043996578
"32929","Neotoma micropus",-98.2078752693768,23.7679282618058
"32930","Sigmodon hispidus",-97.7611975331866,23.7873728835474
"32931","Neotoma micropus",-98.2078752693768,23.7679282618058
"32932","Neotoma micropus",-98.2078752693768,23.7679282618058
"32933","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32934","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32937","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32938","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32939","Peromyscus leucopus",-97.7764759031845,23.7873728348498
"32940","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32941","Neotoma micropus",-98.2078752693768,23.7679282618058
"32943","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32944","Sigmodon hispidus",-97.7764760674846,23.830983013832
"32951","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32952","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32953","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32955","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32956","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32957","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32958","Sigmodon hispidus",-97.7611975331866,23.7873728835474
"32959","Neotoma micropus",-97.7764759031845,23.7873728348498
"32960","Neotoma micropus",-98.2078752693768,23.7679282618058
"32964","Neotoma micropus",-98.2078752693768,23.7679282618058
"32966","Neotoma micropus",-98.2078754361283,23.8115374388994
"32967","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32968","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32971","Neotoma micropus",-98.2078752693768,23.7679282618058
"32972","Neotoma micropus",-97.7611975331866,23.7873728835474
"32974","Peromyscus leucopus",-98.2078752693768,23.7679282618058
"32975","Neotoma micropus",-98.2078752693768,23.7679282618058
"32976","Neotoma micropus",-97.7764761229947,23.8457043996578
"32978","Sigmodon hispidus",-97.7764761229947,23.8457043996578
"32979","Neotoma micropus",-98.2078752693768,23.7679282618058
"33180","Neotoma micropus",-99.146230805591,23.7365374892977
"33181","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33188","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33193","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33207","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33208","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33209","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33213","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33225","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33229","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33231","Reithrodontomys fulvescens",-99.146230805591,23.7365374892977
"33232","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33233","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33253","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33256","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33257","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33258","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33262","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33271","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33276","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33281","Neotoma micropus",-99.146230805591,23.7365374892977
"33283","Neotoma micropus",-99.146230805591,23.7365374892977
"33284","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33289","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33290","Peromyscus melanophrys",-99.7540228026049,23.5768201530179
"33303","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33310","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33313","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33314","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33318","Peromyscus melanophrys",-99.7540228026049,23.5768201530179
"33321","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33325","Peromyscus melanophrys",-99.7540228026049,23.5768201530179
"33328","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33332","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33333","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33338","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33340","Reithrodontomys fulvescens",-99.125833,23.724167
"33344","Reithrodontomys fulvescens",-99.126,23.724
"33347","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33348","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33349","Baiomys taylori",-99.146230805591,23.7365374892977
"33351","Neotoma micropus",-99.146230805591,23.7365374892977
"33359","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33360","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33366","Neotoma micropus",-99.146230805591,23.7365374892977
"33372","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33376","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33382","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33399","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33402","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33408","Peromyscus melanophrys",-99.7540228026049,23.5768201530179
"33414","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33415","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33418","Neotoma micropus",-99.146230805591,23.7365374892977
"33425","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33427","Sigmodon hispidus",-99.146230805591,23.7365374892977
"33429","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33434","Peromyscus difficilis",-99.7540228026049,23.5768201530179
"33435","Peromyscus pectoralis",-99.7540228026049,23.5768201530179
"33436","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33437","Peromyscus melanophrys",-99.7540228026049,23.5768201530179
"33438","Peromyscus pectoralis",-99.7540228026049,23.5768201530179
"33444","Peromyscus melanophrys",-99.7540228026049,23.5768201530179
"33457","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33459","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33468","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33471","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33483","Peromyscus difficilis",-99.7540228026049,23.5768201530179
"33487","Neotoma leucodon",-99.7540228026049,23.5768201530179
"33496","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33497","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33498","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33499","Baiomys taylori",-99.146230805591,23.7365374892977
"33501","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33502","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33503","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33504","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33505","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33506","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33507","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33510","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33511","Reithrodontomys fulvescens",-99.146230805591,23.7365374892977
"33512","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33513","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33514","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33515","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33516","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33517","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33520","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33521","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33522","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33523","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33524","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33526","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33527","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33528","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33529","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33530","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33532","Reithrodontomys fulvescens",-99.146230805591,23.7365374892977
"33533","Reithrodontomys fulvescens",-99.146230805591,23.7365374892977
"33534","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33535","Reithrodontomys fulvescens",-99.125833,23.724167
"33536","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33537","Peromyscus levipes",-99.2376215457411,23.6193201057675
"33538","Peromyscus pectoralis",-99.1917876145305,23.663207414119
"33540","Peromyscus pectoralis",-99.2376215457411,23.6193201057675
"33541","Peromyscus levipes",-99.2376215457411,23.6193201057675
